time,heater,brine,plasma_heat,temp_p0,temp_p1,temp_p2,temp_p3,temp_p4
48.0,0.11700634673816834,0.7708446292575079,0.6310063490265342,31.640969240630064,33.30324897390991,31.834438125837902,31.509854455481236,30.918320804951534
49.0,0.15425845724821563,0.7862929290742092,0.5542704444109745,31.53703059335174,33.19940475042749,31.784950313820506,31.40078465713331,30.926725152450206
50.0,0.1230002570603839,0.8115344214507967,0.5758841087275056,31.4201434864493,33.059561281392845,31.710558070893683,31.33120998537553,30.97768288404311
51.0,0.14170358204240127,0.7552383683878622,0.5720681657737219,31.359505166487832,33.08081287659603,31.635894770015298,31.15377617999985,30.90430994801922
52.0,0.16788475475341463,0.7078241405435582,0.5379213237674362,31.304426473064016,33.0422504979253,31.634308300795706,31.111059579776796,30.84162374320698
53.0,0.25290316491382797,0.7137509325765865,0.5421900576456768,31.265231578939662,32.977569451256684,31.50027381438696,31.142119044826554,30.859866623952573
54.0,0.24350682540436927,0.6936030477556357,0.5225088502296482,31.125925189505576,32.9158726660119,31.40718698172759,31.10782988068487,30.778144454422304
55.0,0.2609179160030017,0.7305808076575956,0.5046907685188948,31.010609059326498,32.80467435594349,31.44932322574156,31.10525691200098,30.711854592931015
56.0,0.19215891419416697,0.7216980191534295,0.5251343929423251,31.034790122497178,32.79578437852646,31.353224396359227,30.99848508410821,30.679088373329677
57.0,0.24727581016351413,0.6671757358346413,0.4800052712714102,30.91639657815848,32.7255233658284,31.34030730821131,30.974015149540406,30.52160581325692
58.0,0.21206377263687673,0.6314383796117381,0.5153198559320683,30.87322558244718,32.659464940319864,31.285676052849695,30.903630057143946,30.482236021067635
59.0,0.18610050249327542,0.5539422653295776,0.4681910619644807,30.758459081830654,32.58595225293709,31.138104624787438,30.87385837385726,30.505362259143876
60.0,0.18507041561249554,0.5473437354431052,0.4458453315991443,30.711686126231047,32.49812187571272,31.12369527863088,30.74251649316412,30.45356282124632
61.0,0.11270788839474935,0.5420343689027566,0.5106854490606514,30.59761660903239,32.42144049117656,30.9384331417138,30.676847672380546,30.38744223818838
62.0,0.12330008448036255,0.5300714283850614,0.5486988970662346,30.488144685561924,32.28464141635172,30.790790251556917,30.556027686669257,30.305353398709684
63.0,0.16809438081811504,0.5604782591201634,0.5519900210496536,30.34340401955261,32.13773360112048,30.70586721345573,30.433770882111848,30.19774250987975
64.0,0.18165740090915816,0.594257013255937,0.5202761385513458,30.1776656048026,32.02700163965895,30.628823055419513,30.403396016617407,30.07895668281265
65.0,0.10809044531393024,0.5894548326955754,0.5024295245163637,30.087677980128465,31.96765059016568,30.509744810321994,30.310286754682185,30.013196291068322
66.0,0.10235799719167857,0.5292912122431497,0.5049003060803127,29.97432900253171,31.82082397774069,30.490201632242275,30.2371510726311,29.90152827501384
67.0,0.13671440164880536,0.5466885068933492,0.506165557703027,29.862339297240517,31.683417387968777,30.42621695556549,30.094834250892138,29.874887232316592
68.0,0.04976234176219941,0.5623406271537025,0.503101466898529,29.796925102142907,31.5660178470637,30.20301135297961,30.037769104881523,29.840630425640647
69.0,0.0,0.5710604342537552,0.5020618206302034,29.752168773392224,31.479203787993818,30.150058663924167,29.90073079045945,29.76174307839494
70.0,0.040584519639613896,0.5987221901388092,0.4948332734472437,29.67345320659623,31.26901774782417,30.12856461464438,29.77513858787069,29.783886487243603
71.0,0.05309010795570907,0.5658929947579863,0.4462109714377592,29.616908797272007,31.118746559141275,30.023904237079265,29.782900118454663,29.685166915041762
72.0,0.0721646510679204,0.6225072052545464,0.4287946665535263,29.553289850516936,30.897435397980455,29.918781803549933,29.6858457204688,29.63319923170166
73.0,0.15826042906270218,0.5954669567772193,0.4596350152209076,29.500539315838175,30.678120333788236,29.834254700219375,29.666861137897587,29.61748476403447
74.0,0.17995471711971955,0.6165828501314381,0.41349594130735456,29.413135856890054,30.592284876686396,29.771658401913747,29.64812091018121,29.51509326784569
75.0,0.21041534538255355,0.5690271058086704,0.40710428995922676,29.221778161337085,30.47909642446585,29.660046941336944,29.653931579779186,29.368692216295845
76.0,0.3359245665725998,0.5428087811760018,0.3794628815854295,29.203025596130807,30.48410716644483,29.61087347384886,29.50205643494848,29.343423574479225
77.0,0.32602528119026586,0.585545698944336,0.3832175237817846,29.17018600869792,30.50248222737144,29.55563684979208,29.50212964139815,29.342975624639713
78.0,0.28908280789013246,0.5781925699374553,0.37011314198079326,29.046406999678243,30.529992075497898,29.514395602553602,29.473171374833562,29.38806012072583
79.0,0.3088900499321407,0.6018647181217662,0.41992960542081365,29.049595980508826,30.518610199878804,29.301549750649162,29.482644495623692,29.295658659581175
80.0,0.32921561043008823,0.6085430037644608,0.4370111604445938,29.109671793675574,30.517266546516204,29.33480516464224,29.446263648658714,29.259226388777588
81.0,0.3048283568246877,0.605584891901767,0.39277826842825775,29.035051495190295,30.465775990759216,29.33617122164266,29.318793453457808,29.246807212564047
82.0,0.257027726119149,0.6440232751477122,0.41541150863579895,28.96248062765831,30.53133880953416,29.348380975126616,29.24038848872412,29.18548607265032
83.0,0.363974974238079,0.637353347785299,0.38929090395804394,29.063785402004907,30.570385082228768,29.342883859694584,29.207640654928316,29.162949677452612
84.0,0.37910803228707557,0.5871655136895289,0.3698350748711863,29.031631807981878,30.666862528114176,29.343290197110267,29.33038565568562,29.157569883572705
85.0,0.34520275900126335,0.5645272153891111,0.3804167865114738,29.03860882281965,30.70618232193434,29.33135533528956,29.303514940345753,29.05438038878132
86.0,0.3876109075158315,0.580061851794962,0.363835479891934,29.04759150580377,30.691622491957073,29.275743177940278,29.30741163206014,29.06767127566792
87.0,0.38255741841787483,0.5912087719002702,0.3939418220169523,28.942862567080958,30.747079753004243,29.282323888079702,29.285762652617805,28.941944023005572
88.0,0.370848848556899,0.5470432322584895,0.36782599853806147,28.980814004650803,30.79962053422818,29.248480718254154,29.317083436827602,28.917468550956265
89.0,0.39688243582714916,0.5266285614890118,0.3469556448608491,29.11786672613678,30.749567331754978,29.21014930063509,29.26903080221655,28.921173188523053
90.0,0.33706747506195495,0.5102334866379002,0.3248233740946187,29.092482903735878,30.66187102040815,29.22939980109392,29.27220138649314,28.96201349292414
91.0,0.35339433617439736,0.49993319190138213,0.305750514439321,29.054840592890383,30.67290083956578,29.155234732471314,29.162858958718623,28.864087303662085
92.0,0.44196534576545343,0.46115482094298493,0.34281432298182324,29.152245204804448,30.621604633278032,29.06512254918246,29.166367989622444,28.82151160156086
93.0,0.46354966444497975,0.4434449820896871,0.3640168015861938,29.12985967704197,30.653295454057506,29.06751478859592,29.17351955802135,28.77764557690809
94.0,0.44613080764930513,0.422910024142009,0.4216746638669197,29.085786901875878,30.703797014128764,29.039689063351677,29.26003782471411,28.749726948165854
95.0,0.42265151452907623,0.4446547057860052,0.4981377063563149,29.075893408556748,30.673306499480347,29.04696256834419,29.247735577146887,28.706677892864104
96.0,0.4036525159286661,0.4674587587496907,0.46338280077118493,29.135114713866084,30.67104390719913,29.139128802314033,29.24719631850914,28.71935613825997
97.0,0.3918938843592084,0.4633492768169417,0.4657572741191792,29.13038886534378,30.631733424375334,29.246214278299384,29.236143831299046,28.74869045074139
98.0,0.37440120450015085,0.45230013480637316,0.42609679535760786,29.09117245792492,30.61257498459714,29.193460035556026,29.196733290262326,28.712385136613502
99.0,0.41682699998041217,0.45624372321432405,0.3998765818906177,29.09019901222566,30.570833625805356,29.251446203063214,29.124087216852534,28.753919695936332
100.0,0.3365783294508389,0.43322959449677184,0.37863073315003437,29.1395938974092,30.58702531136465,29.15589179768939,29.14136770793409,28.71885511278688
101.0,0.3764894734172101,0.40090759384375074,0.3429843659112445,29.02616022584686,30.56068448445519,29.15339130313927,29.099492102309288,28.670759375612466
102.0,0.35890974872947856,0.3744086573373299,0.30751561772606456,29.05583813023095,30.602914545796708,29.085452861986727,29.130375602366886,28.697670399908215
103.0,0.3763626680599356,0.3565172573499374,0.302650470651237,29.010018399923815,30.48136475443103,29.129829581595306,29.071442219859364,28.613804029874462
104.0,0.3241824196818975,0.32372623109473697,0.2616237558064937,29.017650663492482,30.436800816608407,29.073226062919662,28.999405090141195,28.613156902155424
105.0,0.3856988729139689,0.32829367322973446,0.2900195638205038,28.979447182164893,30.240191632552914,29.064038401728027,28.95571163610172,28.627502919696134
106.0,0.44337255425678956,0.3488597795074565,0.2590736916216455,28.970264505357424,30.260599454502525,29.00781474427417,28.99221827736008,28.63044253375035
107.0,0.4878021985516665,0.30412943658065317,0.35380997836714373,28.931778669780197,30.23908986256267,29.025809479950205,28.96719936829541,28.59465342833502
108.0,0.4176681006458256,0.30483765728093143,0.338589676878138,28.861881168934783,30.21987705396207,28.948382183927684,29.03472586660744,28.67489164954253
109.0,0.4560569272091742,0.2986390471890459,0.3410180507846004,28.846069627634208,30.19199901387799,28.886491199797675,29.033336424819442,28.596033749180467
110.0,0.47480197215484576,0.3082640342543461,0.2973402428393421,28.76780711379346,30.285378412099252,29.00411857404404,29.065183248831136,28.617167433890444
111.0,0.4004769047505546,0.30789937156519015,0.35486821233658705,28.83512029595139,30.329472300632663,28.988867630844645,29.068236623626678,28.600977088486413
112.0,0.39935192061485814,0.2669315284033683,0.39261682738649156,28.749803439805735,30.22424706671369,28.897377759868345,29.06346893376621,28.536412731656043
113.0,0.41623009651004295,0.2313526948701162,0.4026285791422709,28.800693494545996,30.09545069714727,28.869821364237236,29.034042996899903,28.447122603681972
114.0,0.4419767310944423,0.232181960849033,0.3572155375658716,28.798807367380302,29.913100281030985,28.915286790836745,28.964222946140307,28.370867790297154
115.0,0.45018404376523513,0.26117683993977614,0.3643190463062937,28.72240729472637,29.86829478110428,28.81093707399033,28.9949106987658,28.37952834537525
116.0,0.4636682413586909,0.19877279076327767,0.3265053409758459,28.66331298231232,29.876259741097734,28.808717462785406,28.93919484623099,28.405769860983405
117.0,0.5318973747544239,0.20851665380292533,0.37581472225059986,28.638190610014558,29.835006147674697,28.72073005462159,28.926551086437758,28.40162939245612
118.0,0.5886635151539551,0.24204463390537037,0.4031000834450462,28.633867092501575,29.881472214477437,28.649095827518856,28.948283335253322,28.38545109582596
119.0,0.455917069297935,0.23773179460868932,0.4063182070124412,28.555814421974155,29.969237940112173,28.649210567575825,29.03251785370732,28.430704724657023
120.0,0.44121946474843854,0.25323855075231805,0.32416568258260564,28.630506570876534,29.960007751247137,28.672498586804046,29.03139340728677,28.386739819029604
121.0,0.43359601871572,0.2334234447352718,0.2910057284629706,28.59895853474333,29.979756667055447,28.654584581322332,28.924877034453775,28.289307451114183
122.0,0.3524727538783849,0.23005926053518888,0.31419645147747577,28.487189363289968,29.959928376774908,28.616183543868605,28.91246529481871,28.25218359820154
123.0,0.356833488653871,0.18437587879875286,0.3550938625860848,28.49667028615366,29.881841702134043,28.527956665426416,28.843394964722357,28.22141574964449
124.0,0.4146517581655397,0.11830355040485861,0.3924941294702125,28.378915774189032,29.817095703348613,28.555075284643266,28.80427869325319,28.13338209245784
125.0,0.3643429835284408,0.1448742030022808,0.33881279902836414,28.40553247388907,29.69214066801287,28.43977366788718,28.780347616106933,28.102625031038002
126.0,0.3799185583651879,0.11711337629349013,0.3489808874828767,28.2798165634169,29.574784652554143,28.389419447396275,28.742568559209356,28.039593168725737
127.0,0.3375153559144629,0.10427490453061128,0.38322320072277655,28.169845544905716,29.642986318683302,28.33027671018906,28.682130322392666,27.981990493873457
128.0,0.3064054070264159,0.06519979657681008,0.3273055296019044,28.049439006439187,29.533818868397436,28.369275179427028,28.62898453549883,27.988828362905416
129.0,0.37480966059945103,0.02546159743462446,0.3270389960364524,28.018807414149403,29.441651386910387,28.32913994240736,28.50897274374756,27.938733749674245
130.0,0.3496888926154927,0.02056220340532703,0.33627272983880674,27.927744067752936,29.338873027077927,28.31233330914926,28.473329879706778,28.00787448824182
131.0,0.3710896212849839,0.0,0.3261312027020113,27.86450635585515,29.202167213571812,28.249209903271517,28.37002434052633,27.980677256991196
132.0,0.2844510467432709,0.010652630872445393,0.26367787320558594,27.80363247553415,29.060660629430853,28.184327096083013,28.41572595068139,27.919718388257206
133.0,0.3706775200113358,0.02340684947272338,0.25269560870992097,27.71011122402789,28.905150780857515,28.154820635770022,28.391723729506737,27.85630760541347
134.0,0.39858070694818654,0.03244958784678943,0.2416591467386974,27.57465555791497,28.818542670808075,28.046692190567992,28.24779131756346,27.766205747352394
135.0,0.3901308495608555,0.03917424705376347,0.23666627063363058,27.54939300706034,28.73179482867676,28.063022482540852,28.162888292854642,27.692197757866282
136.0,0.4167790146148665,0.08364163311933641,0.21766649127240967,27.40494484847264,28.699853119822134,27.976532297438286,28.13413435588635,27.638150676277952
137.0,0.35150348920344554,0.05355286333621824,0.2027284965736056,27.352799829067973,28.564925873442185,27.83361338105806,28.09083048107723,27.594394740529207
138.0,0.40625540558231926,0.05200459414415963,0.2013896343530807,27.274105927097672,28.505214373869574,27.732160138329657,28.05661858760374,27.506276991347537
139.0,0.3912547069030463,0.08392801317627503,0.21630882899625004,27.29230577209835,28.536571119931203,27.625606551514853,28.007576090927373,27.373228154103234
140.0,0.3818061601305124,0.11956745610670726,0.2060438163178093,27.292158023758663,28.468518924093615,27.53555695856178,27.92683251246947,27.368742513722808
141.0,0.35904219622890887,0.0794968596199867,0.19223080131233475,27.2498102455838,28.408825552790386,27.515659074930763,27.871465663194275,27.324059105876593
142.0,0.33215767143314534,0.07069351957904976,0.19534490128400367,27.10061277333077,28.335876401103246,27.50188754367251,27.729091860393094,27.302443495810177
143.0,0.3643213572434337,0.10897043180541549,0.13057324274616156,27.044085952823714,28.220632284716707,27.468507492159638,27.688865997995276,27.21988892683526
144.0,0.3761700052007128,0.12328999386282999,0.14665846331971116,27.001552006368662,28.07647387646058,27.394239294246326,27.663955444014142,27.205563245943587
145.0,0.4063463536695034,0.12879323355165362,0.1466394761615121,26.977317901282614,28.102339439776053,27.37224359779726,27.58451215092805,27.084524270003918
146.0,0.40593915402023384,0.12265806789597188,0.14797790826896723,26.887429235746897,28.09658934701912,27.365645024956212,27.504897421548552,26.969376218647565
147.0,0.4297006277389685,0.11184112794089943,0.18037305564539352,26.80574188098755,28.052641923684938,27.352326588226024,27.456467049795275,26.94709406278823
148.0,0.4103076677142754,0.11996421491263143,0.1145257694656328,26.789457055491987,28.019861926325447,27.343466911436302,27.445094517738497,26.816169465728173
149.0,0.5135456530094626,0.11285137183874612,0.04796976266416253,26.7558219257764,27.956363058959987,27.418820003761756,27.29945303660358,26.77833640657272
150.0,0.4409494895295525,0.11165134766903312,0.057202196492508524,26.66806515562048,27.89328380775721,27.330362958366546,27.230403715875315,26.755935201751424
151.0,0.49933167991252503,0.11386655203057792,0.056962222163578546,26.564394526939495,27.851660777525968,27.20509975212101,27.192691798662214,26.692623485708012
152.0,0.5626666543969163,0.094755970169857,0.06270044459530985,26.581591728540428,27.844705115910028,27.102301947390142,27.14750900257867,26.625546621527523
153.0,0.5232111662321037,0.10975335839916223,0.047117910914033785,26.594002961418134,27.918153896569027,26.95230539676757,27.06821466936035,26.641183470323313
154.0,0.6264279351508439,0.1918876297487441,0.06951935428598996,26.677665517436097,27.954760849140747,26.966041084314366,27.061272668918832,26.492933795274308
155.0,0.6725197607612464,0.14180552600417737,0.1009671463850624,26.705750970925724,27.94593250989433,26.979514696824875,27.037593295010897,26.460868130428256
156.0,0.7174841069862109,0.1509374060599417,0.11728661953825675,26.768606850227886,28.05593456340722,26.959831075778634,27.08936522994185,26.519396733498617
157.0,0.7187815518530732,0.12951241723828,0.10849170477026121,26.926320560404694,28.137429359884244,27.065262881900267,27.212050916613393,26.409293662296033
158.0,0.7087238442348636,0.14578577301357515,0.03742220324859855,26.947698288367558,28.252528836767276,27.072984279306116,27.265308081687284,26.48921570903785
159.0,0.6990280839622153,0.14709793606403854,0.0633601968537617,26.962662765272327,28.26467576503845,27.16939326210514,27.29392601025767,26.539886704461786
160.0,0.7171098959592436,0.16856984192280103,0.10455585301308136,26.97664192225586,28.365332131828353,27.104019693555056,27.309136885667588,26.482062932631386
161.0,0.7819857009198625,0.2016999966545554,0.12628981690286709,26.99876601569239,28.403513667814924,27.160743979652036,27.22391805752976,26.56983578904929
162.0,0.7903806631344903,0.20712314062730153,0.09662901906534858,27.17624088571927,28.57264621259862,27.212852361073203,27.33984949569453,26.621963909553262
163.0,0.7481802506833876,0.23902859162953027,0.11934879550273846,27.29512437318186,28.71502414332,27.260290725352473,27.36420131079254,26.563014264537152
164.0,0.7863517416953517,0.1729575431891094,0.14836512862506013,27.316923386750446,28.779220587173327,27.401122987827453,27.46756132667981,26.58848726002473
165.0,0.8290016000526864,0.2177824142501679,0.20092709261556124,27.392965196848998,28.97719358671898,27.513459396615826,27.54780027502409,26.62549338217768
166.0,0.8593127475710004,0.22835306300240413,0.17138540779285732,27.386034909257393,29.030011689662796,27.66980430997794,27.612700847491304,26.649009844173115
167.0,0.8938298153726383,0.2587307043240599,0.1637495509462927,27.56978132111547,29.119940371290458,27.714389426818656,27.81633699197399,26.713587097921096
168.0,0.8812856727103517,0.22435006112923905,0.18894693177855407,27.624546994559168,29.271454119964755,27.870092912832188,27.94136663997599,26.751829511336048
169.0,0.8382728905477278,0.20093587079283942,0.19088275077703135,27.803255965890514,29.27197123721216,27.987768755584536,27.936626133420415,26.821439766698102
170.0,0.798074989185199,0.2050489556219047,0.1532074101026367,27.87021976217484,29.382090252494635,28.090661460468333,27.944992186601336,26.860217744460318
171.0,0.7223520131485934,0.20456876442490676,0.1671879201686684,27.92574464427732,29.482924654202314,28.183840927159025,27.988787359572324,26.802211228327604
172.0,0.733322882748335,0.2125466918205347,0.18669990049490726,27.89374470237827,29.483514990973667,28.18243078297294,28.032228443908007,26.725556461203404
173.0,0.7294591516504276,0.2431123694684257,0.18966593487899738,27.908408413651962,29.509642806856316,28.09755273584559,28.134778341702376,26.812545943033314
174.0,0.709087444467206,0.19336188457083403,0.19707015269593708,27.929493527638893,29.545996222491986,28.123599551336014,28.126781505125443,26.83119592738501
175.0,0.5722404357556011,0.2208077340211599,0.18834680874328408,27.976270479054275,29.56023355704431,28.159399974762326,28.152883851745976,26.911829970168316
176.0,0.514488853164704,0.22104114909842432,0.23819312276312524,28.00000780179499,29.551413126591992,28.173970394477593,28.071367101543153,26.92509225322175
177.0,0.5663844795978175,0.21529781705290535,0.20782254496495664,27.95362482612721,29.509266865630703,28.168543010335586,28.032113055923812,26.902592829370256
178.0,0.5356118781813435,0.17383630903806807,0.18801858614245268,28.06072473810447,29.40288481346962,28.173323491255374,28.00978127150692,26.97298339746172
179.0,0.5523074994323592,0.1880140946447011,0.18838900835691588,28.020513394192868,29.36548340398443,28.138112866652758,27.98166572039774,26.96356912474667
180.0,0.48791789019609505,0.11997554152886997,0.2180265939405599,27.955238167645497,29.375063376120373,28.09132732940041,28.051037830612344,26.975409544323078
181.0,0.5545308580308341,0.138249700388347,0.16753643850500036,27.853358941482444,29.276807806926037,28.130759296184074,28.001340643451353,27.030266023773493
182.0,0.5478622868714317,0.09619659903336304,0.12335434156106449,27.840379754436775,29.308939301917526,28.131137535732822,27.978330078113938,27.059801123592624
183.0,0.5612913394736713,0.09770324217092298,0.05464386167147153,27.88952816700988,29.359397075252918,28.084800706503366,27.904017596776463,27.097074544865404
184.0,0.6689764052268418,0.094344620365843,0.05574631698321857,27.845785104834857,29.28518197316961,28.039136790446236,27.893824834635833,27.022846547478974
185.0,0.7391885347296943,0.1273065625266544,0.018037991722065484,27.8502761123431,29.37494879414362,27.947648896300255,27.78415612042368,27.059965853156164
186.0,0.7249943538355309,0.12227139427550202,0.005071287619613607,27.783395381143016,29.39071150350842,27.989812961613545,27.806053766100682,27.026378583701998
187.0,0.6975278865298754,0.10270798357614758,0.027372400178758065,27.770572152870677,29.367755068274505,27.985508123979425,27.78816144674503,26.990339685211225
188.0,0.6824549479423684,0.08843003223120709,0.005740122842820085,27.788581058735467,29.394955684253475,27.946935052639343,27.93116051007164,26.996818411300875
189.0,0.7060635572381773,0.12430461084009248,0.013538756817960648,27.79860449406787,29.431422709747057,27.908070371780827,27.869831264780217,26.880507989088283
190.0,0.7011916137054415,0.13941945743151116,0.0034453360248089798,27.857872876432438,29.43434057419368,27.9666845498603,27.935314408076735,26.867355648005873
191.0,0.6828915614426176,0.12855096786932577,0.026108461635334722,27.787995322609223,29.46157330011665,27.961452976294595,27.897912022318554,26.755188777518086
192.0,0.7508229752445221,0.12188702686232683,0.04212937776453411,27.805315012134493,29.456843608445233,27.945868939886687,27.885199835085793,26.74586714048458
193.0,0.7455349854921437,0.07771813785673747,0.018797959405574504,27.779182026154167,29.455045784272357,27.968391304590988,27.886607200793676,26.77509266321413
194.0,0.8520074054320599,0.08866678811587121,0.013111165082198922,27.818619786954997,29.568796476145287,27.9687009481076,27.981228291490357,26.7895528010173
195.0,0.8562088431513024,0.03906862519577866,0.04830530869198438,27.92367806687807,29.62625907708816,28.08799429571991,28.013836842621618,26.766940362160387
